33 , 1 , mapped-by-core , 2048 x 2048 , 0.034934 , 9.39369e-05 , 0.0349109 , 0.069943
39 , 9 , mapped-by-core , 2048 x 2048 , 0.1097 , 8.60691e-05 , 0.106074 , 0.215864
12 , 17 , mapped-by-core , 2048 x 2048 , 0.0104251 , 3.29018e-05 , 0.00742698 , 0.0178878
12 , 18 , mapped-by-core , 2048 x 2048 , 0.0104389 , 2.7895e-05 , 0.00739598 , 0.0178659
39 , 10 , mapped-by-core , 2048 x 2048 , 0.113798 , 8.2016e-05 , 0.10701 , 0.220893
12 , 19 , mapped-by-core , 2048 x 2048 , 0.0108531 , 2.81334e-05 , 0.00709295 , 0.017977
12 , 20 , mapped-by-core , 2048 x 2048 , 0.011085 , 2.71797e-05 , 0.00740385 , 0.0185189
39 , 11 , mapped-by-core , 2048 x 2048 , 0.122479 , 7.60555e-05 , 0.114483 , 0.237041
12 , 21 , mapped-by-core , 2048 x 2048 , 0.0100939 , 3.31402e-05 , 0.00703478 , 0.0171661
39 , 12 , mapped-by-core , 2048 x 2048 , 0.173913 , 9.20296e-05 , 0.140069 , 0.314079
12 , 22 , mapped-by-core , 2048 x 2048 , 0.0103648 , 2.81334e-05 , 0.00714993 , 0.0175469
12 , 23 , mapped-by-core , 2048 x 2048 , 0.01074 , 2.81334e-05 , 0.00720787 , 0.017978
39 , 13 , mapped-by-core , 2048 x 2048 , 0.165647 , 8.98838e-05 , 0.136991 , 0.302731
12 , 24 , mapped-by-core , 2048 x 2048 , 0.0107701 , 2.7895e-05 , 0.00738215 , 0.0181839
12 , 25 , mapped-by-core , 2048 x 2048 , 0.0103021 , 2.98023e-05 , 0.00731111 , 0.017647
39 , 14 , mapped-by-core , 2048 x 2048 , 0.304826 , 9.20296e-05 , 0.297894 , 0.602816
12 , 26 , mapped-by-core , 2048 x 2048 , 0.011308 , 2.90871e-05 , 0.0074451 , 0.018785
12 , 27 , mapped-by-core , 2048 x 2048 , 0.01125 , 3.48091e-05 , 0.00743914 , 0.0187271
39 , 15 , mapped-by-core , 2048 x 2048 , 0.175117 , 8.89301e-05 , 0.152274 , 0.327484
12 , 28 , mapped-by-core , 2048 x 2048 , 0.0110159 , 2.69413e-05 , 0.00753617 , 0.0185812
12 , 29 , mapped-by-core , 2048 x 2048 , 0.00993586 , 2.90871e-05 , 0.00741696 , 0.017385
39 , 16 , mapped-by-core , 2048 x 2048 , 0.422436 , 8.39233e-05 , 0.154142 , 0.576666
12 , 30 , mapped-by-core , 2048 x 2048 , 0.0110662 , 3.98159e-05 , 0.00774002 , 0.0188489
39 , 17 , mapped-by-core , 2048 x 2048 , 0.173124 , 9.08375e-05 , 0.179049 , 0.352268
12 , 31 , mapped-by-core , 2048 x 2048 , 0.011143 , 2.88486e-05 , 0.00714207 , 0.0183179
12 , 32 , mapped-by-core , 2048 x 2048 , 0.010237 , 2.7895e-05 , 0.00752997 , 0.0177979
39 , 18 , mapped-by-core , 2048 x 2048 , 0.209981 , 9.10759e-05 , 0.1672 , 0.377276
12 , 1 , mapped-by-core , 2048 x 2048 , 0.010534 , 2.81334e-05 , 0.00743985 , 0.0180058
12 , 2 , mapped-by-core , 2048 x 2048 , 0.00948501 , 3.40939e-05 , 0.00699782 , 0.01652
39 , 19 , mapped-by-core , 2048 x 2048 , 0.202577 , 9.58443e-05 , 0.15168 , 0.354357
12 , 3 , mapped-by-core , 2048 x 2048 , 0.010129 , 2.7895e-05 , 0.00704217 , 0.0172009
12 , 4 , mapped-by-core , 2048 x 2048 , 0.0103259 , 2.6226e-05 , 0.0073998 , 0.017756
39 , 20 , mapped-by-core , 2048 x 2048 , 0.26237 , 8.58307e-05 , 0.189091 , 0.451553
12 , 5 , mapped-by-core , 2048 x 2048 , 0.010663 , 2.69413e-05 , 0.00704193 , 0.0177341
39 , 21 , mapped-by-core , 2048 x 2048 , 0.205134 , 7.9155e-05 , 0.18029 , 0.385507
12 , 6 , mapped-by-core , 2048 x 2048 , 0.0103869 , 3.19481e-05 , 0.00734496 , 0.0177679
12 , 7 , mapped-by-core , 2048 x 2048 , 0.00944901 , 3.29018e-05 , 0.00736713 , 0.0168531
39 , 22 , mapped-by-core , 2048 x 2048 , 0.23208 , 8.89301e-05 , 0.19386 , 0.426033
12 , 8 , mapped-by-core , 2048 x 2048 , 0.010222 , 3.31402e-05 , 0.0073719 , 0.0176299
12 , 9 , mapped-by-core , 2048 x 2048 , 0.010097 , 2.69413e-05 , 0.00695896 , 0.0170848
39 , 23 , mapped-by-core , 2048 x 2048 , 0.209128 , 7.60555e-05 , 0.189308 , 0.398516
12 , 10 , mapped-by-core , 2048 x 2048 , 0.00996113 , 2.7895e-05 , 0.00708008 , 0.017071
12 , 11 , mapped-by-core , 2048 x 2048 , 0.0104468 , 3.40939e-05 , 0.0070169 , 0.0175009
39 , 24 , mapped-by-core , 2048 x 2048 , 0.289588 , 8.79765e-05 , 0.261525 , 0.551204
12 , 12 , mapped-by-core , 2048 x 2048 , 0.0108712 , 3.09944e-05 , 0.00705791 , 0.0179639
12 , 13 , mapped-by-core , 2048 x 2048 , 0.0106449 , 2.81334e-05 , 0.00701785 , 0.0176961
39 , 25 , mapped-by-core , 2048 x 2048 , 0.362771 , 0.00463605 , 0.189748 , 0.557158
12 , 14 , mapped-by-core , 2048 x 2048 , 0.00994015 , 2.69413e-05 , 0.00718117 , 0.0171521
12 , 15 , mapped-by-core , 2048 x 2048 , 0.0100961 , 2.69413e-05 , 0.00711417 , 0.017241
39 , 26 , mapped-by-core , 2048 x 2048 , 0.280119 , 8.29697e-05 , 0.228201 , 0.508405
12 , 16 , mapped-by-core , 2048 x 2048 , 0.00980592 , 2.7895e-05 , 0.0070641 , 0.016901
39 , 27 , mapped-by-core , 2048 x 2048 , 0.278129 , 7.60555e-05 , 0.202012 , 0.48022
12 , 17 , mapped-by-core , 2048 x 2048 , 0.010725 , 2.71797e-05 , 0.00742388 , 0.0181799
12 , 18 , mapped-by-core , 2048 x 2048 , 0.0106258 , 2.81334e-05 , 0.00704694 , 0.017705
12 , 19 , mapped-by-core , 2048 x 2048 , 0.0107069 , 2.69413e-05 , 0.00740385 , 0.0181408
39 , 28 , mapped-by-core , 2048 x 2048 , 0.31592 , 9.98974e-05 , 0.281917 , 0.59794
12 , 20 , mapped-by-core , 2048 x 2048 , 0.010762 , 2.59876e-05 , 0.00728106 , 0.018074
39 , 29 , mapped-by-core , 2048 x 2048 , 0.282958 , 7.60555e-05 , 0.234323 , 0.517361
12 , 21 , mapped-by-core , 2048 x 2048 , 0.0107231 , 2.7895e-05 , 0.00710511 , 0.0178599
12 , 22 , mapped-by-core , 2048 x 2048 , 0.0105531 , 2.7895e-05 , 0.00746918 , 0.0180521
39 , 30 , mapped-by-core , 2048 x 2048 , 0.298304 , 8.82149e-05 , 0.240938 , 0.539334
12 , 23 , mapped-by-core , 2048 x 2048 , 0.0111802 , 3.38554e-05 , 0.007406 , 0.0186229
12 , 24 , mapped-by-core , 2048 x 2048 , 0.00932097 , 3.50475e-05 , 0.00712609 , 0.0164859
39 , 31 , mapped-by-core , 2048 x 2048 , 0.392349 , 7.39098e-05 , 0.240009 , 0.632435
12 , 25 , mapped-by-core , 2048 x 2048 , 0.010896 , 2.7895e-05 , 0.00743008 , 0.018358
12 , 26 , mapped-by-core , 2048 x 2048 , 0.0105391 , 2.88486e-05 , 0.00747514 , 0.0180461
39 , 32 , mapped-by-core , 2048 x 2048 , 0.303885 , 7.9155e-05 , 0.352684 , 0.656653
12 , 27 , mapped-by-core , 2048 x 2048 , 0.0109818 , 2.71797e-05 , 0.00713301 , 0.0181451
39 , 1 , mapped-by-core , 2048 x 2048 , 0.0696008 , 7.60555e-05 , 0.056031 , 0.125712
12 , 28 , mapped-by-core , 2048 x 2048 , 0.010885 , 2.88486e-05 , 0.00714111 , 0.01806
12 , 29 , mapped-by-core , 2048 x 2048 , 0.010653 , 3.60012e-05 , 0.00725985 , 0.017952
39 , 2 , mapped-by-core , 2048 x 2048 , 0.0469 , 7.79629e-05 , 0.0832262 , 0.130208
12 , 30 , mapped-by-core , 2048 x 2048 , 0.010421 , 2.7895e-05 , 0.00722218 , 0.0176752
39 , 3 , mapped-by-core , 2048 x 2048 , 0.0547321 , 8.70228e-05 , 0.06742 , 0.122243
12 , 31 , mapped-by-core , 2048 x 2048 , 0.0103972 , 2.7895e-05 , 0.00716114 , 0.01759
12 , 32 , mapped-by-core , 2048 x 2048 , 0.0104361 , 2.7895e-05 , 0.00720716 , 0.0176742
39 , 4 , mapped-by-core , 2048 x 2048 , 0.109936 , 9.799e-05 , 0.061255 , 0.171292
12 , 1 , mapped-by-core , 2048 x 2048 , 0.076452 , 2.81334e-05 , 0.00712299 , 0.083606
39 , 5 , mapped-by-core , 2048 x 2048 , 0.192853 , 8.2016e-05 , 0.095232 , 0.288171
12 , 2 , mapped-by-core , 2048 x 2048 , 0.00923991 , 3.31402e-05 , 0.00696588 , 0.016243
12 , 3 , mapped-by-core , 2048 x 2048 , 0.00980806 , 2.69413e-05 , 0.00701594 , 0.0168562
39 , 6 , mapped-by-core , 2048 x 2048 , 0.0914502 , 8.79765e-05 , 0.108791 , 0.200334
12 , 4 , mapped-by-core , 2048 x 2048 , 0.0101459 , 2.69413e-05 , 0.00707102 , 0.0172482
39 , 7 , mapped-by-core , 2048 x 2048 , 0.096458 , 9.20296e-05 , 0.0977008 , 0.194254
12 , 5 , mapped-by-core , 2048 x 2048 , 0.00935483 , 2.59876e-05 , 0.00732088 , 0.016706
12 , 6 , mapped-by-core , 2048 x 2048 , 0.0101929 , 2.81334e-05 , 0.00693202 , 0.0171552
39 , 8 , mapped-by-core , 2048 x 2048 , 0.0959389 , 8.70228e-05 , 0.106581 , 0.202611
12 , 7 , mapped-by-core , 2048 x 2048 , 0.0103819 , 2.69413e-05 , 0.00751901 , 0.017931
12 , 8 , mapped-by-core , 2048 x 2048 , 0.010253 , 2.69413e-05 , 0.00697517 , 0.0172582
39 , 9 , mapped-by-core , 2048 x 2048 , 0.376863 , 9.29832e-05 , 0.124164 , 0.501125
12 , 9 , mapped-by-core , 2048 x 2048 , 0.0107741 , 2.7895e-05 , 0.00702596 , 0.0178308
39 , 10 , mapped-by-core , 2048 x 2048 , 0.144142 , 9.01222e-05 , 0.106529 , 0.250766
12 , 10 , mapped-by-core , 2048 x 2048 , 0.00986195 , 2.81334e-05 , 0.0071249 , 0.0170178
39 , 11 , mapped-by-core , 2048 x 2048 , 0.142883 , 7.89165e-05 , 0.125464 , 0.26843
12 , 11 , mapped-by-core , 2048 x 2048 , 0.010407 , 2.7895e-05 , 0.00696301 , 0.017401
12 , 12 , mapped-by-core , 2048 x 2048 , 0.0102539 , 2.71797e-05 , 0.00736785 , 0.0176508
39 , 12 , mapped-by-core , 2048 x 2048 , 0.139318 , 9.29832e-05 , 0.135135 , 0.274549
12 , 13 , mapped-by-core , 2048 x 2048 , 0.0102069 , 3.50475e-05 , 0.00734115 , 0.0175872
12 , 14 , mapped-by-core , 2048 x 2048 , 0.010637 , 2.69413e-05 , 0.00703907 , 0.0177059
39 , 13 , mapped-by-core , 2048 x 2048 , 0.206418 , 9.39369e-05 , 0.116995 , 0.323512
12 , 15 , mapped-by-core , 2048 x 2048 , 0.010988 , 3.50475e-05 , 0.00703406 , 0.0180612
39 , 14 , mapped-by-core , 2048 x 2048 , 0.203983 , 8.79765e-05 , 0.399785 , 0.60386
12 , 16 , mapped-by-core , 2048 x 2048 , 0.0109761 , 2.59876e-05 , 0.00703597 , 0.0180418
12 , 17 , mapped-by-core , 2048 x 2048 , 0.0106609 , 2.71797e-05 , 0.00704479 , 0.0177369
39 , 15 , mapped-by-core , 2048 x 2048 , 0.182351 , 8.79765e-05 , 0.156132 , 0.338575
12 , 18 , mapped-by-core , 2048 x 2048 , 0.0106521 , 2.59876e-05 , 0.00707316 , 0.0177541
12 , 19 , mapped-by-core , 2048 x 2048 , 0.0104899 , 2.69413e-05 , 0.00707698 , 0.017597
39 , 16 , mapped-by-core , 2048 x 2048 , 0.169338 , 9.20296e-05 , 0.177438 , 0.346872
12 , 20 , mapped-by-core , 2048 x 2048 , 0.0111089 , 2.69413e-05 , 0.00744009 , 0.018579
12 , 21 , mapped-by-core , 2048 x 2048 , 0.0108221 , 2.81334e-05 , 0.00743484 , 0.0182879
39 , 17 , mapped-by-core , 2048 x 2048 , 0.209607 , 9.29832e-05 , 0.212344 , 0.422047
12 , 22 , mapped-by-core , 2048 x 2048 , 0.0109689 , 2.71797e-05 , 0.00708795 , 0.0180881
39 , 18 , mapped-by-core , 2048 x 2048 , 0.174056 , 7.60555e-05 , 0.18631 , 0.360447
12 , 23 , mapped-by-core , 2048 x 2048 , 0.0107801 , 2.88486e-05 , 0.00740814 , 0.0182202
12 , 24 , mapped-by-core , 2048 x 2048 , 0.010972 , 2.7895e-05 , 0.00753403 , 0.018537
39 , 19 , mapped-by-core , 2048 x 2048 , 0.192425 , 9.70364e-05 , 0.218702 , 0.411227
12 , 25 , mapped-by-core , 2048 x 2048 , 0.010514 , 2.90871e-05 , 0.00711703 , 0.017663
12 , 26 , mapped-by-core , 2048 x 2048 , 0.010932 , 3.19481e-05 , 0.00749302 , 0.0184591
39 , 20 , mapped-by-core , 2048 x 2048 , 0.3951 , 9.32217e-05 , 0.26019 , 0.655386
12 , 27 , mapped-by-core , 2048 x 2048 , 0.177852 , 3.00407e-05 , 0.00746298 , 0.185348
12 , 28 , mapped-by-core , 2048 x 2048 , 0.0113719 , 2.81334e-05 , 0.0071671 , 0.0185711
39 , 21 , mapped-by-core , 2048 x 2048 , 0.296089 , 8.4877e-05 , 0.17194 , 0.468118
12 , 29 , mapped-by-core , 2048 x 2048 , 0.0109162 , 2.7895e-05 , 0.00722003 , 0.018167
39 , 22 , mapped-by-core , 2048 x 2048 , 0.247553 , 8.89301e-05 , 0.180449 , 0.428096
12 , 30 , mapped-by-core , 2048 x 2048 , 0.0112081 , 3.40939e-05 , 0.00756979 , 0.018816
12 , 31 , mapped-by-core , 2048 x 2048 , 0.010885 , 2.88486e-05 , 0.00714517 , 0.0180612
39 , 23 , mapped-by-core , 2048 x 2048 , 0.2466 , 9.60827e-05 , 0.238534 , 0.485234
12 , 32 , mapped-by-core , 2048 x 2048 , 0.010999 , 2.81334e-05 , 0.00772285 , 0.0187528
13 , 1 , mapped-by-core , 2048 x 2048 , 0.010231 , 2.71797e-05 , 0.00699186 , 0.0172529
39 , 24 , mapped-by-core , 2048 x 2048 , 0.251981 , 8.2016e-05 , 0.221505 , 0.473571
13 , 2 , mapped-by-core , 2048 x 2048 , 0.0105832 , 3.50475e-05 , 0.0076158 , 0.0182369
13 , 3 , mapped-by-core , 2048 x 2048 , 0.010638 , 2.69413e-05 , 0.00729108 , 0.0179598
39 , 25 , mapped-by-core , 2048 x 2048 , 0.264065 , 8.98838e-05 , 0.194165 , 0.458324
13 , 4 , mapped-by-core , 2048 x 2048 , 0.010684 , 2.69413e-05 , 0.00724792 , 0.0179629
13 , 5 , mapped-by-core , 2048 x 2048 , 0.0107212 , 2.69413e-05 , 0.00756788 , 0.0183201
39 , 26 , mapped-by-core , 2048 x 2048 , 0.371538 , 9.01222e-05 , 0.221818 , 0.593451
13 , 6 , mapped-by-core , 2048 x 2048 , 0.009969 , 2.88486e-05 , 0.00755811 , 0.0175581
13 , 7 , mapped-by-core , 2048 x 2048 , 0.0101662 , 2.69413e-05 , 0.00740004 , 0.0175951
39 , 27 , mapped-by-core , 2048 x 2048 , 0.310014 , 8.98838e-05 , 0.200752 , 0.510859
13 , 8 , mapped-by-core , 2048 x 2048 , 0.010443 , 2.81334e-05 , 0.00725484 , 0.0177279
13 , 9 , mapped-by-core , 2048 x 2048 , 0.0105619 , 2.81334e-05 , 0.00709105 , 0.0176842
39 , 28 , mapped-by-core , 2048 x 2048 , 0.275232 , 8.58307e-05 , 0.201875 , 0.477197
13 , 10 , mapped-by-core , 2048 x 2048 , 0.010067 , 2.7895e-05 , 0.00689006 , 0.0169899
13 , 11 , mapped-by-core , 2048 x 2048 , 0.0101318 , 2.71797e-05 , 0.00724483 , 0.0174069
39 , 29 , mapped-by-core , 2048 x 2048 , 0.392443 , 8.79765e-05 , 0.228802 , 0.621338
13 , 12 , mapped-by-core , 2048 x 2048 , 0.010262 , 2.81334e-05 , 0.00708389 , 0.0173769
13 , 13 , mapped-by-core , 2048 x 2048 , 0.01092 , 2.7895e-05 , 0.00714612 , 0.0180972
39 , 30 , mapped-by-core , 2048 x 2048 , 0.28211 , 8.58307e-05 , 0.293913 , 0.576113
13 , 14 , mapped-by-core , 2048 x 2048 , 0.010963 , 2.69413e-05 , 0.00742912 , 0.0184221
13 , 15 , mapped-by-core , 2048 x 2048 , 0.0102451 , 3.00407e-05 , 0.00735497 , 0.017632
39 , 31 , mapped-by-core , 2048 x 2048 , 0.315961 , 7.79629e-05 , 0.266905 , 0.582949
13 , 16 , mapped-by-core , 2048 x 2048 , 0.0104148 , 2.81334e-05 , 0.00697589 , 0.017422
13 , 17 , mapped-by-core , 2048 x 2048 , 0.0107791 , 2.69413e-05 , 0.00743413 , 0.018244
39 , 32 , mapped-by-core , 2048 x 2048 , 0.312233 , 9.60827e-05 , 0.205897 , 0.51823
13 , 18 , mapped-by-core , 2048 x 2048 , 0.011498 , 2.81334e-05 , 0.00696087 , 0.018491
40 , 1 , mapped-by-core , 2048 x 2048 , 0.070329 , 8.51154e-05 , 0.0608349 , 0.131253
13 , 19 , mapped-by-core , 2048 x 2048 , 0.0105081 , 3.40939e-05 , 0.00725579 , 0.0178008
40 , 2 , mapped-by-core , 2048 x 2048 , 0.0736349 , 8.70228e-05 , 0.190812 , 0.264539
13 , 20 , mapped-by-core , 2048 x 2048 , 0.0104709 , 2.81334e-05 , 0.00699186 , 0.0174961
13 , 21 , mapped-by-core , 2048 x 2048 , 0.010597 , 2.90871e-05 , 0.00728893 , 0.0179179
40 , 3 , mapped-by-core , 2048 x 2048 , 0.0535431 , 9.29832e-05 , 0.069402 , 0.123042
13 , 22 , mapped-by-core , 2048 x 2048 , 0.0109441 , 2.69413e-05 , 0.00734687 , 0.0183208
40 , 4 , mapped-by-core , 2048 x 2048 , 0.098551 , 8.41618e-05 , 0.0766568 , 0.175297
13 , 23 , mapped-by-core , 2048 x 2048 , 0.010977 , 2.7895e-05 , 0.00711799 , 0.018126
13 , 24 , mapped-by-core , 2048 x 2048 , 0.0102489 , 2.69413e-05 , 0.00703311 , 0.017312
40 , 5 , mapped-by-core , 2048 x 2048 , 0.0636761 , 9.48906e-05 , 0.0692189 , 0.132994
13 , 25 , mapped-by-core , 2048 x 2048 , 0.0110171 , 2.7895e-05 , 0.00704813 , 0.018096
40 , 6 , mapped-by-core , 2048 x 2048 , 0.105643 , 0.013854 , 0.0792711 , 0.198773
13 , 26 , mapped-by-core , 2048 x 2048 , 0.0113149 , 2.81334e-05 , 0.00702691 , 0.018373
40 , 7 , mapped-by-core , 2048 x 2048 , 0.106494 , 0.0070889 , 0.066371 , 0.179957
13 , 27 , mapped-by-core , 2048 x 2048 , 0.0114031 , 2.90871e-05 , 0.00727296 , 0.018708
13 , 28 , mapped-by-core , 2048 x 2048 , 0.177886 , 2.90871e-05 , 0.00740004 , 0.185318
40 , 8 , mapped-by-core , 2048 x 2048 , 0.125272 , 9.10759e-05 , 0.0975029 , 0.222869
13 , 29 , mapped-by-core , 2048 x 2048 , 0.010766 , 2.69413e-05 , 0.00740004 , 0.018199
40 , 9 , mapped-by-core , 2048 x 2048 , 0.0982962 , 8.39233e-05 , 0.107525 , 0.205908
13 , 30 , mapped-by-core , 2048 x 2048 , 0.011054 , 2.90871e-05 , 0.00749302 , 0.018579
13 , 31 , mapped-by-core , 2048 x 2048 , 0.0110738 , 2.81334e-05 , 0.00722408 , 0.0183301
40 , 10 , mapped-by-core , 2048 x 2048 , 0.094758 , 8.79765e-05 , 0.134894 , 0.229743
13 , 32 , mapped-by-core , 2048 x 2048 , 0.0112109 , 2.90871e-05 , 0.00753593 , 0.0187778
40 , 11 , mapped-by-core , 2048 x 2048 , 0.133592 , 9.01222e-05 , 0.116446 , 0.250133
13 , 1 , mapped-by-core , 2048 x 2048 , 0.010215 , 2.69413e-05 , 0.00752807 , 0.0177741
40 , 12 , mapped-by-core , 2048 x 2048 , 0.127692 , 7.79629e-05 , 0.126889 , 0.254663
13 , 2 , mapped-by-core , 2048 x 2048 , 0.0101571 , 3.38554e-05 , 0.00733399 , 0.017529
13 , 3 , mapped-by-core , 2048 x 2048 , 0.010371 , 2.69413e-05 , 0.00697494 , 0.017375
40 , 13 , mapped-by-core , 2048 x 2048 , 0.159023 , 8.79765e-05 , 0.164782 , 0.323896
13 , 4 , mapped-by-core , 2048 x 2048 , 0.010329 , 2.7895e-05 , 0.00703716 , 0.0173972
13 , 5 , mapped-by-core , 2048 x 2048 , 0.00999689 , 2.59876e-05 , 0.00702 , 0.0170469
40 , 14 , mapped-by-core , 2048 x 2048 , 0.145364 , 7.60555e-05 , 0.140567 , 0.28601
13 , 6 , mapped-by-core , 2048 x 2048 , 0.0101831 , 2.69413e-05 , 0.00688195 , 0.0170949
40 , 15 , mapped-by-core , 2048 x 2048 , 0.171444 , 7.41482e-05 , 0.116797 , 0.28832
13 , 7 , mapped-by-core , 2048 x 2048 , 0.0104082 , 2.7895e-05 , 0.00728011 , 0.017719
13 , 8 , mapped-by-core , 2048 x 2048 , 0.00988293 , 2.71797e-05 , 0.007128 , 0.01704
40 , 16 , mapped-by-core , 2048 x 2048 , 0.184784 , 9.70364e-05 , 0.169889 , 0.354774
13 , 9 , mapped-by-core , 2048 x 2048 , 0.177139 , 0.000182867 , 0.00717115 , 0.184496
13 , 10 , mapped-by-core , 2048 x 2048 , 0.0101261 , 2.88486e-05 , 0.00708008 , 0.0172379
40 , 17 , mapped-by-core , 2048 x 2048 , 0.187838 , 9.20296e-05 , 0.172624 , 0.360558
13 , 11 , mapped-by-core , 2048 x 2048 , 0.0109138 , 2.7895e-05 , 0.00727797 , 0.018224
13 , 12 , mapped-by-core , 2048 x 2048 , 0.0106401 , 2.69413e-05 , 0.00729012 , 0.0179601
40 , 18 , mapped-by-core , 2048 x 2048 , 0.19273 , 8.60691e-05 , 0.173319 , 0.366138
13 , 13 , mapped-by-core , 2048 x 2048 , 0.0103569 , 2.7895e-05 , 0.00721812 , 0.0176051
40 , 19 , mapped-by-core , 2048 x 2048 , 0.303489 , 8.01086e-05 , 0.178511 , 0.482084
13 , 14 , mapped-by-core , 2048 x 2048 , 0.00994921 , 2.7895e-05 , 0.00694609 , 0.0169261
13 , 15 , mapped-by-core , 2048 x 2048 , 0.0110221 , 2.90871e-05 , 0.00730896 , 0.018363
40 , 20 , mapped-by-core , 2048 x 2048 , 0.30923 , 0.0139031 , 0.266209 , 0.589346
13 , 16 , mapped-by-core , 2048 x 2048 , 0.0110769 , 2.69413e-05 , 0.00695491 , 0.0180631
13 , 17 , mapped-by-core , 2048 x 2048 , 0.0110741 , 2.69413e-05 , 0.00732493 , 0.0184319
40 , 21 , mapped-by-core , 2048 x 2048 , 0.292238 , 9.01222e-05 , 0.220562 , 0.512894
13 , 18 , mapped-by-core , 2048 x 2048 , 0.0107741 , 2.7895e-05 , 0.00698614 , 0.0177929
13 , 19 , mapped-by-core , 2048 x 2048 , 0.0111549 , 3.00407e-05 , 0.00699711 , 0.0181851
40 , 22 , mapped-by-core , 2048 x 2048 , 0.282941 , 9.799e-05 , 0.203796 , 0.486841
13 , 20 , mapped-by-core , 2048 x 2048 , 0.0111709 , 2.81334e-05 , 0.00770903 , 0.0189111
13 , 21 , mapped-by-core , 2048 x 2048 , 0.0105379 , 2.81334e-05 , 0.00736403 , 0.0179331
40 , 23 , mapped-by-core , 2048 x 2048 , 0.244665 , 9.01222e-05 , 0.202869 , 0.447628
13 , 22 , mapped-by-core , 2048 x 2048 , 0.0104551 , 2.7895e-05 , 0.00734997 , 0.0178359
40 , 24 , mapped-by-core , 2048 x 2048 , 0.239225 , 9.20296e-05 , 0.244858 , 0.484179
13 , 23 , mapped-by-core , 2048 x 2048 , 0.010396 , 3.19481e-05 , 0.00754595 , 0.017978
13 , 24 , mapped-by-core , 2048 x 2048 , 0.011271 , 2.81334e-05 , 0.00703788 , 0.0183389
40 , 25 , mapped-by-core , 2048 x 2048 , 0.268932 , 8.29697e-05 , 0.197847 , 0.466865
13 , 25 , mapped-by-core , 2048 x 2048 , 0.0108991 , 2.81334e-05 , 0.00701094 , 0.017941
13 , 26 , mapped-by-core , 2048 x 2048 , 0.0110629 , 2.81334e-05 , 0.00761485 , 0.0187089
40 , 26 , mapped-by-core , 2048 x 2048 , 0.23783 , 9.32217e-05 , 0.382164 , 0.620091
13 , 27 , mapped-by-core , 2048 x 2048 , 0.010946 , 2.71797e-05 , 0.00703478 , 0.018013
13 , 28 , mapped-by-core , 2048 x 2048 , 0.011039 , 2.88486e-05 , 0.00739217 , 0.0184631
40 , 27 , mapped-by-core , 2048 x 2048 , 0.258019 , 9.01222e-05 , 0.221355 , 0.479468
13 , 29 , mapped-by-core , 2048 x 2048 , 0.0110719 , 2.81334e-05 , 0.00707984 , 0.018183
13 , 30 , mapped-by-core , 2048 x 2048 , 0.010571 , 2.7895e-05 , 0.00743198 , 0.018034
40 , 28 , mapped-by-core , 2048 x 2048 , 0.255585 , 8.39233e-05 , 0.273332 , 0.529004
13 , 31 , mapped-by-core , 2048 x 2048 , 0.0112669 , 2.88486e-05 , 0.00708413 , 0.018383
13 , 32 , mapped-by-core , 2048 x 2048 , 0.011199 , 2.7895e-05 , 0.00741315 , 0.0186441
40 , 29 , mapped-by-core , 2048 x 2048 , 0.273785 , 7.60555e-05 , 0.24003 , 0.513895
13 , 1 , mapped-by-core , 2048 x 2048 , 0.010215 , 2.69413e-05 , 0.00705409 , 0.0172989
40 , 30 , mapped-by-core , 2048 x 2048 , 0.34092 , 9.01222e-05 , 0.262239 , 0.603253
13 , 2 , mapped-by-core , 2048 x 2048 , 0.0106022 , 3.38554e-05 , 0.00696611 , 0.017606
13 , 3 , mapped-by-core , 2048 x 2048 , 0.0106139 , 2.81334e-05 , 0.00706482 , 0.01771
40 , 31 , mapped-by-core , 2048 x 2048 , 0.336691 , 8.79765e-05 , 0.232524 , 0.569307
13 , 4 , mapped-by-core , 2048 x 2048 , 0.0100541 , 2.69413e-05 , 0.00700784 , 0.017092
13 , 5 , mapped-by-core , 2048 x 2048 , 0.00991106 , 2.69413e-05 , 0.00726604 , 0.0172071
40 , 32 , mapped-by-core , 2048 x 2048 , 0.293062 , 7.39098e-05 , 0.249447 , 0.542588
13 , 6 , mapped-by-core , 2048 x 2048 , 0.0103869 , 2.71797e-05 , 0.00721693 , 0.0176349
13 , 7 , mapped-by-core , 2048 x 2048 , 0.0108058 , 2.81334e-05 , 0.00728607 , 0.0181222
40 , 1 , mapped-by-core , 2048 x 2048 , 0.0548501 , 7.89165e-05 , 0.0667291 , 0.121663
13 , 8 , mapped-by-core , 2048 x 2048 , 0.0108309 , 3.09944e-05 , 0.00692105 , 0.017787
40 , 2 , mapped-by-core , 2048 x 2048 , 0.155286 , 8.29697e-05 , 0.158816 , 0.314189
13 , 9 , mapped-by-core , 2048 x 2048 , 0.0105481 , 2.98023e-05 , 0.00718617 , 0.017766
13 , 10 , mapped-by-core , 2048 x 2048 , 0.0097332 , 2.88486e-05 , 0.007231 , 0.0169959
40 , 3 , mapped-by-core , 2048 x 2048 , 0.0454791 , 8.98838e-05 , 0.0568039 , 0.102378
13 , 11 , mapped-by-core , 2048 x 2048 , 0.0105772 , 2.88486e-05 , 0.00689816 , 0.017508
40 , 4 , mapped-by-core , 2048 x 2048 , 0.077636 , 9.91821e-05 , 0.110169 , 0.187908
